Country ID,Country,1990,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Footnotes 1990,Footnotes 1995,Footnotes 1996,Footnotes 1997,Footnotes 1998,Footnotes 1999,Footnotes 2000,Footnotes 2001,Footnotes 2002,Footnotes 2003,Footnotes 2004,Footnotes 2005,Footnotes 2006,Footnotes 2007,Footnotes 2008,Footnotes 2009,Footnotes 2010,Footnotes 2011,Footnotes 2012,Footnotes 2013,Footnotes 2014,Footnotes 2015,Footnotes 2016,Footnotes 2017,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Basel Convention,CITES,Convention on Biological Diversity,Convention on Migratory Species,Kyoto Protocol,Montreal Protocol,Paris Agreement,Ramsar Convention,Rotterdam Convention,Stockholm Convention,UN Convention on the Law of the Sea,UN Convention to Combat Desertification,UN Framework Convention on Climate Change,World Heritage Convention,2000 Percent Change,2001 Percent Change,2002 Percent Change,2003 Percent Change,2004 Percent Change,2005 Percent Change,2006 Percent Change,2007 Percent Change,2008 Percent Change,2009 Percent Change,2010 Percent Change,2011 Percent Change,2012 Percent Change,2013 Percent Change,2014 Percent Change,2015 Percent Change,2016 Percent Change
528.0,Netherlands,...,...,...,...,...,...,5041.09584,5375.342412,5172.602688,4446.575298,4852.054746,4660.273926,4679.452008,5254.794468,4879.452006,4594.520502,4876.71228,4854.794472,5005.479402,4717.808172,4643.83557,4947.945156,4802.739678,4841.095842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1984,1994,1983,2002,1988.0,2017,1980,2000,2002,1996,1995.0,1993.0,1992,6.630434782608696,-3.771661569826708,-14.036016949152547,9.118915588416513,-3.9525691699604737,0.41152263374486364,12.295081967213111,-7.142857142857135,-5.839416058394162,6.141920095408455,-0.4494382022471941,3.1038374717833035,-5.747126436781608,-1.5679442508710764,6.548672566371671,-2.9346622369878155,0.7986309184255522
807.0,North Macedonia,3.5,3.900000095,18.10000038,25.79999924,12,15,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1997,2000,1998,1999,2004,1994.0,2018,1991,2010,2004,1994,2002.0,1998.0,1997,,,,,,,,,,,,,,,,,
591.0,Panama,...,...,...,...,...,...,82.49215698,77.85518646,82.35742188,84.25475311,89.36204529,92.49433899,99.24082947,105.5244522,109.5267334,113.1209946,117.9313431,118.090126,121.9702835,126.5344391,131.548111,135.8244629,140.3117676,144.8142853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1978,1995,1989,1999,1989.0,2016,1990,2000,2003,1996,1996.0,1995.0,1978,-5.62110470832303,5.782833006652856,2.3037768627149644,6.061725886647729,3.505172346755276,7.293949612126409,6.331691062597892,3.7927524062522435,3.281629140598477,4.25239233177676,0.13464011841648515,3.2857594715412497,3.742022621436316,3.9622982767859014,3.2507892872745088,3.3037529500880582,3.2089380506100893
604.0,Peru,...,...,...,...,...,...,,,,,,,585.6333618,595.2214355,732.3074951,743.1300659,703.4000854,718.2133179,709.8617554,1038.365845,1597.650757,1738.288696,1916.699951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1975,1993,1997,2002,1993.0,2016,1992,2005,2005,...,1995.0,1993.0,1982,,,,,,,1.637214394775963,23.0311026155912,1.4778724610106744,-5.3463023934959875,2.1059469294173088,-1.1628247892171257,46.277192298504836,53.862028946069586,8.80279612949227,10.263614749986269,
634.0,Qatar,...,...,...,...,...,...,,,,,67.23561859,151.4178162,164.5928497,190.7900543,238.9174805,250.274231,278.5010681,339.4151306,389.9695435,435.0499878,476.519989,541.0800171,574.0200195,634.1699829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995,2001,1996,...,2005,1996.0,2017,...,2004,2004,2002,1999.0,1996.0,1984,,,,,125.20476404528904,8.701111818042442,15.916368571143359,25.225332828054025,4.753419664493731,11.27836333257978,21.872110909868354,14.89456666549679,11.559991043249255,9.53223821697117,13.54823083822407,6.08782460245842,10.47872223209108
410.0,Republic of Korea,...,...,...,...,...,...,,,,,,,,,,,,,,3780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1993,1995,...,2002,1992.0,2016,1997,2003,2007,1996,1999.0,1993.0,1988,,,,,,,,,,,,,,,,,
498.0,Republic of Moldova,...,672.2000122,652.7999878,608,590.2999878,523.2999878,443.7999878,378.1000061,342.5,216.3999939,232.8999939,339.7000122,326.0,326.0,315.1000061,317.7999878,326.0,315.1000061,309.6000061,308.2000122,298.5,306.1000061,256.7000122,313.7999878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998,2001,1996,2001,2003,1996.0,2017,2000,2005,2004,2007,1999.0,1995.0,2002,-14.8039620338178,-9.415500006785104,-36.817520029197084,7.624769161326672,45.8565998700097,-4.032973714447221,0.0,-3.343556411042953,0.856865010387578,2.580243082060938,-3.343556411042953,-1.7454775923598436,-0.4521944032351781,-3.147310777426375,2.5460656951423695,-16.138514510143935,22.243853870763466
642.0,Romania,...,...,...,...,...,...,,,,,,,,,1758.904092,1660.273956,2068.49313,2060.273952,2701.369836,2597.260248,2517.808194,2468.493126,2704.109562,2550.684906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,1994,1994,1998,2001,1993.0,2017,1991,2003,2004,1996,1998.0,1994.0,1990,,,,,,,,,-5.607476635514018,24.587458745874578,-0.3973509933774752,31.117021276595736,-3.853955375253543,-3.0590717299578003,-1.9586507072905466,9.544950055493906,-5.673758865248232
882.0,Samoa,...,...,...,...,...,...,,,,,,,,,,,,,0.50999999,0.519999981,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002,2004,1994,2005,2000,1992.0,2016,2005,2002,2002,1995,1998.0,1994.0,2001,,,,,,,,,,,,,1.9607825874663334,-3.8461503328401085,,,
682.0,Saudi Arabia,...,...,...,...,...,...,,,,,,,,,,,2696.0,3092.0,3444.0,3626.0,4000.0,4022.0,4100.0,4300.0,,,,,,,,,,,,,,,,,,18.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,1990,1996,2002,1991,2005,1993.0,2016,...,2000,2012,1996,1997.0,1994.0,1978,,,,,,,,,,,14.688427299703264,11.384217335058215,5.284552845528456,10.314396028681742,0.5499999999999999,1.9393336648433617,4.878048780487805
688.0,Serbia,...,...,...,...,...,...,18.35599,15.61629,17.26011,13.15056,12.32865,17.53408,15.89026,14.24644,14.52041,11.50674,10.13689,13.6985,13.97247,13.97247,13.42453,14.79438,15.06835,13.6985,,,,,,,,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2006,2002,2008,2007,2001.0,2017,1992,2009,2009,2001,2007.0,2001.0,2001,-14.925373134328353,10.526315789473696,-23.80952380952381,-6.250000000000005,42.22222222222222,-9.375,-10.344827586206897,1.923076923076925,-20.75471698113207,-11.904761904761916,35.13513513513514,2.000000000000002,0.0,-3.921568627450972,10.204081632653057,1.8518518518518534,-9.090909090909099
702.0,Singapore,876,1177,1201,1209,1301,1308,1342.0,1280.0,1307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,1986,1996,...,2006,1989.0,2016,...,2005,2005,1994,1999.0,1997.0,2012,-4.619970193740686,2.109375,,,,,,,,,,,,,,,
703.0,Slovakia,...,...,...,...,...,...,,,,,,,,,,,,,,,,989.041086,1049.315058,1046.575332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1993,1994,1995,2002,1993.0,2016,1993,2007,2002,1996,2002.0,1994.0,1993,,,,,,,,,,,,,,,,6.0941828254847605,-0.26109660574412713
724.0,Spain,...,...,...,...,...,...,10547.9451,11726.02728,11917.8081,13013.6985,13589.04096,12320.54782,11808.21906,10791.78071,10424.65743,10717.80811,11460.27386,11786.30125,11813.69851,12021.91769,11923.28755,11846.57522,11591.78071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,1986,1994,1985,2002,1988.0,2017,1982,2004,2004,1997,1996.0,1993.0,1982,11.168831168831163,1.6355140186915882,9.195402298850576,4.421052631578946,-9.334677434072585,-4.158327758513585,-8.607888664965186,-3.401878613599086,2.8120893369251045,6.927402901599433,2.8448481596756636,0.23245002328444414,1.7625232252520047,-0.820419358569083,-0.6433823698229812,-2.1507862421693185,
756.0,Switzerland,...,...,...,...,...,...,,,,,,,,,,,3862.977,,,3838.3197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,1974,1995,1995,2003,1988.0,2017,1976,2002,2003,2009,1996.0,1993.0,1975,,,,,,,,,,,,,,,,,
780.0,Trinidad and Tobago,...,...,...,...,...,...,,,,,,,,,,,,,,,234.3399963,234.3399963,234.3399963,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,1994,1984,1996,2018,1999,1989.0,2018,1993,2009,2002,1986,2000.0,1994.0,2005,,,,,,,,,,,,,,,0.0,0.0,
788.0,Tunisia,...,...,...,...,...,...,,,,,,,595.4000244,622.7000122,642.5,654.2000122,657.4000244,650.2000122,641.0,630.2999878,658.7000122,672.4000244,,,,,,,,,,,,,,,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,1995,1974,1993,1987,2003,1989.0,2017,1981,2016,2004,1985,1995.0,1993.0,1975,,,,,,,4.585150601481893,3.1796992792800296,1.8210135719844274,0.48914890558298596,-1.0952254232986092,-1.4149510961820846,-1.6692686739469493,4.505794851611434,2.0798560719990316,,
792.0,Turkey,...,...,...,...,...,...,2901.3423,3271.2018,3594.4864,4347.9039,5208.1697,5128.7184,5862.958,6021.8606,6169.8044,6912.2631,7498.5589,8241.0176,8983.4763,9224.5699,9594.4294,10093.0548,10580.7214,,,,,,,,,,,,,,,,,,,20.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,1994,1996,1997,...,2009,1991.0,...,1994,2017,2009,...,1998.0,2004.0,1983,12.747875354107652,9.882747068676716,20.96036585365855,19.78575929426591,-1.5255128879537205,14.316239316239315,2.710280373831782,2.4567788898999092,12.033747779751334,8.481965913594925,9.90135184508585,9.009308510638311,2.6837450442208004,4.009504009504015,5.197030268418036,4.831704668838224,
804.0,Ukraine,16562.69922,15550.7002,14884.90039,14430,13860.2998,13465.7998,12753.40039,12191.7998,5783.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,1999,1995,1999,2004,1988.0,2016,1991,2002,2007,1999,2002.0,1997.0,1988,-4.403536098814506,-52.561556186314675,,,,,,,,,,,,,,,
784.0,United Arab Emirates,...,...,...,...,...,...,,,,,,,,,,,,1363.524048,1523.736816,1659.099976,1789.300049,1948.099976,2002.880493,2015.211792,,,,,,,,,,,,,,,,,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,,,,,,,,,,,,,,,,,,,1992,1990,2000,2016,2005,1989.0,2016,2007,2002,2002,...,1998.0,1995.0,2001,,,,,,,,,,,,11.7499040985011,8.883631253023413,7.847632745671258,8.874974719234473,2.811997211379254,0.6156782215962284
834.0,United Republic of Tanzania,...,...,...,...,...,...,,,,,,,,,,,,,,44.66,44.36,44.38,44.38,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,1979,1996,1999,2002,1993.0,2018,2000,2002,2004,1985,1997.0,1996.0,1977,,,,,,,,,,,,,,-0.6717420510523896,0.04508566275924961,0.0,0.8111762054979708
716.0,Zimbabwe,...,...,...,...,...,...,,,,,,,,,,,,,209.2366943,204.3336792,251.9747009,276.3713379,301.8183899,268.2941895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,1981,1995,2012,2009,1992.0,2017,2013,2012,2012,1993,1997.0,1992.0,1982,,,,,,,,,,,,,-2.3432864471516384,23.315305575919947,9.682177184003168,9.207558277699384,-11.107408137425752
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
